Iteration	Posterior	Likelihood	Prior	rate_log_sd	root_freqs[1]	root_freqs[2]	tree_length
0	-31.59145	-54.89074	23.2993	1.249094	0.490197	0.509803	0.2158651
6	-34.88549	-58.20115	23.31566	1.495791	0.563764	0.436236	0.4371849
12	-29.23706	-53.38644	24.14937	0.6518229	0.650619	0.349381	0.6035515
18	-31.17439	-55.52741	24.35302	0.1357637	0.516652	0.483348	1.024147
24	-31.20113	-54.16349	22.96236	1.52643	0.882923	0.117077	1.024147
30	-31.19578	-54.47452	23.27874	1.165609	0.513321	0.486679	1.066736
36	-38.19403	-59.55326	21.35924	0.8822499	0.46833	0.53167	2.616854
42	-43.45365	-64.13286	20.67921	0.6381407	0.706897	0.293103	3.1757
48	-37.5794	-60.62771	23.04831	0.570377	0.724677	0.275323	1.717781
54	-36.73042	-57.9028	21.17238	1.006413	0.845389	0.154611	2.655536
60	-36.40175	-59.699	23.29725	0.410977	0.649003	0.350997	1.654137
66	-33.82309	-56.3319	22.50881	0.5353751	0.654812	0.345188	2.107195
72	-33.39362	-57.54063	24.14701	0.6728102	0.599551	0.400449	0.511397
78	-32.12558	-54.29389	22.1683	0.5698075	0.76733	0.23267	2.305124
84	-33.80322	-56.60972	22.8065	1.620602	0.419771	0.580229	1.082864
90	-35.63539	-59.6753	24.03992	0.7645107	0.325888	0.674112	0.5937417
96	-31.50147	-54.68914	23.18767	0.3793343	0.694967	0.305033	1.754083
102	-28.94297	-51.41917	22.4762	0.2794668	0.75833	0.24167	2.293904
108	-29.6286	-53.41121	23.78261	0.5178262	0.602954	0.397046	1.1958
114	-32.04439	-54.93294	22.88855	0.4761445	0.995711	0.00428877	1.893467
120	-31.60437	-55.18937	23.585	0.2195345	0.761946	0.238054	1.584467
126	-30.8931	-54.1634	23.2703	0.5342314	0.945693	0.0543075	1.584467
132	-34.50436	-57.6838	23.17944	0.6250957	0.644251	0.355749	1.584467
138	-33.7764	-56.78224	23.00584	0.5799263	0.454973	0.545027	1.740942
144	-30.28022	-53.59058	23.31036	0.4364163	0.452362	0.547638	1.626409
150	-26.51779	-50.03754	23.51975	1.086221	0.49196	0.50804	0.2399365
156	-30.75339	-53.13606	22.38266	2.296452	0.785346	0.214654	0.2792755
162	-37.70265	-60.8655	23.16285	1.065631	0.444252	0.555748	1.256559
168	-37.35544	-58.4575	21.10205	0.5296121	0.448492	0.551508	2.988096
174	-36.45764	-59.61496	23.15731	1.248193	0.514584	0.485416	1.102771
180	-34.29893	-57.15221	22.85327	1.966277	0.871707	0.128293	0.4840009
186	-28.8418	-52.58068	23.73888	0.7881514	0.876949	0.123051	0.9860889
192	-32.88146	-54.72285	21.84139	1.710739	0.685821	0.314179	1.764473
198	-31.73579	-54.16802	22.43223	1.210652	0.75028	0.24972	1.700687
204	-29.83284	-53.41436	23.58153	1.166416	0.931404	0.0685956	0.7146763
210	-29.72215	-53.24567	23.52352	1.258794	0.826558	0.173442	0.3748803
216	-28.86678	-52.8295	23.96271	0.7515997	0.97209	0.0279097	0.7664805
222	-34.46509	-58.01873	23.55364	0.9990438	0.965471	0.0345286	0.9596992
228	-25.34579	-48.0629	22.71711	0.1800946	0.869036	0.130964	2.202894
234	-31.98279	-53.95826	21.97547	0.1994895	0.406473	0.593527	2.657896
240	-35.19492	-57.49626	22.30133	0.4795187	0.72378	0.27622	2.277786
246	-30.95385	-54.02593	23.07209	0.7515363	0.958946	0.0410538	1.570493
252	-33.2467	-57.35992	24.11322	0.2929721	0.48853	0.51147	1.102144
258	-26.98925	-50.55939	23.57014	0.6009315	0.931728	0.0682723	1.303667
264	-29.3097	-51.88385	22.57414	0.3227888	0.948228	0.051772	2.20307
270	-34.67901	-54.88996	20.21094	0.1302444	0.997052	0.00294807	3.746417
276	-36.6397	-57.19836	20.55867	0.6740907	0.883174	0.116826	3.225825
282	-37.11182	-57.9815	20.86968	1.240591	0.64797	0.35203	2.697669
288	-31.1435	-54.95228	23.80878	0.1646349	0.382626	0.617374	1.458665
294	-35.4506	-57.5351	22.0845	0.4641744	0.371243	0.628757	2.425241
300	-28.46285	-52.33113	23.86828	0.6846942	0.55968	0.44032	0.9594007
306	-28.24694	-51.54049	23.29356	1.360947	0.769402	0.230598	0.845368
312	-30.69636	-53.87873	23.18238	0.7966169	0.814808	0.185192	1.454417
318	-32.38466	-55.29758	22.91292	0.03619869	0.530114	0.469886	2.169242
324	-34.02873	-57.11333	23.0846	1.403692	0.884594	0.115406	1.024632
330	-39.34168	-62.74838	23.40671	0.7252554	0.817655	0.182345	1.33515
336	-37.9066	-61.06288	23.15627	1.663722	0.870407	0.129593	0.4936883
342	-36.31061	-59.46688	23.15627	1.663722	0.984745	0.0152548	0.4936883
348	-36.0464	-59.28038	23.23398	1.174653	0.960624	0.0393756	1.099906
354	-37.10713	-60.43962	23.33249	1.174653	0.706394	0.293606	1.006056
360	-35.02852	-58.01073	22.98221	1.174653	0.964629	0.0353714	1.315157
366	-37.35165	-59.94352	22.59187	1.564998	0.703094	0.296906	1.315157
372	-34.5593	-56.1846	21.6253	3.130576	0.951992	0.0480077	0.3415697
378	-30.51323	-53.89055	23.37732	1.385993	0.984	0.0159996	0.6878968
384	-33.12812	-55.98475	22.85663	1.262052	0.788504	0.211496	1.34574
390	-34.88844	-57.82384	22.9354	1.86599	0.538624	0.461376	0.6029706
396	-35.23713	-57.94457	22.70744	2.039519	0.661291	0.338709	0.7163057
402	-36.87707	-58.32183	21.44476	1.934844	0.432163	0.567837	1.883331
408	-31.65601	-54.13363	22.47762	2.217197	0.685479	0.314521	0.7936359
414	-27.1347	-49.93346	22.79876	1.853597	0.715201	0.284799	0.2634091
420	-35.70207	-57.52369	21.82163	2.622735	0.756536	0.243464	1.066729
426	-33.33735	-56.96311	23.62576	0.7997383	0.997127	0.00287293	1.084357
432	-31.66343	-55.1462	23.48277	1.295229	0.672943	0.327057	0.3686242
438	-30.44377	-54.12141	23.67763	0.7082492	0.750432	0.249568	1.120602
444	-32.64629	-55.08945	22.44316	0.1850495	0.712395	0.287605	2.375004
450	-38.0563	-59.56795	21.51165	0.2649871	0.787112	0.212888	2.900781
